Operateur;2G;3G;4G;city
Bouygue;1;1;1;sivry-courtry
Free;0;1;1;sivry-courtry
Orange;1;0;1;laqueuille
SFR;1;1;0;malbo
Free;0;1;0;malbo
Orange;0;1;0;malbo
SFR;1;1;1;sivry-courtry
Free;0;1;1;saint-jacques-des-blats
Free;0;1;1;baron
Free;0;1;1;verberie
Free;0;1;0;calmels-et-le-viala
Orange;1;1;1;meux
Free;0;1;1;vermelles
Bouygue;1;1;1;goutelle
Bouygue;1;0;0;baron
SFR;1;1;1;goutelle
Orange;1;1;1;charny
Bouygue;1;1;1;bertholène
SFR;1;1;1;bertholène
Orange;1;1;1;montévrain
SFR;1;0;0;charny
Bouygue;1;1;1;steenwerck
SFR;1;1;1;steenwerck
Bouygue;1;1;1;moisenay
Orange;1;1;1;moisenay
Bouygue;1;1;1;liévin
SFR;1;1;1;moisenay
Bouygue;1;1;1;vermelles
Orange;1;1;0;goutelle
Orange;1;1;1;baron
SFR;1;1;1;montévrain
Free;0;1;1;amilly
Orange;1;1;1;amilly
SFR;0;1;0;amilly
Bouygue;1;1;0;versigny
Free;0;1;1;montévrain
Orange;1;1;1;versigny
Free;0;1;1;versigny
Bouygue;1;1;1;gorgue
SFR;1;1;1;soler
Bouygue;1;1;1;soler
Orange;1;1;0;soler
SFR;1;1;0;montgé-en-goële
Orange;1;1;0;montpeyroux
SFR;1;1;0;montpeyroux
Free;0;1;1;montgé-en-goële
Free;0;1;0;montpeyroux
Bouygue;1;1;1;fouju
SFR;1;1;1;fouju
Orange;1;1;1;plessis-belleville
Free;0;1;1;cases-de-pène
Bouygue;1;1;0;presles-en-brie
Free;0;1;1;fouju
SFR;1;1;0;presles-en-brie
Orange;1;1;1;presles-en-brie
Free;0;1;1;sauvagny
Orange;1;1;1;liévin
Bouygue;1;1;0;nages
Orange;1;1;1;nages
Free;0;1;1;jossigny
Orange;1;1;1;villeneuve-les-corbières
Bouygue;1;1;0;fresnoy-le-luat
Bouygue;1;1;1;plessis-belleville
Free;0;1;1;plessis-belleville
Free;0;1;1;villeneuve-les-corbières
Orange;1;1;1;fresnoy-le-luat
Free;0;1;0;liévin
Orange;1;1;0;souchez
SFR;1;1;0;cepoy
Orange;1;1;0;cepoy
Bouygue;1;1;1;cepoy
Free;0;1;1;cepoy
Free;0;1;1;souchez
SFR;1;1;0;fraisse-sur-agout
Free;0;1;0;fraisse-sur-agout
Orange;1;1;0;maureillas-las-illas
Orange;1;1;1;luc-sur-orbieu
SFR;1;1;1;maureillas-las-illas
Bouygue;1;1;1;maureillas-las-illas
Orange;1;1;1;cuinchy
SFR;1;0;0;néry
Orange;1;1;0;sivry-courtry
Bouygue;1;1;1;samoreau
SFR;1;1;1;samoreau
Bouygue;1;0;0;tilloloy
Orange;1;1;1;tilloloy
Orange;1;1;0;montgé-en-goële
Bouygue;1;1;0;jablines
Free;0;1;0;jablines
Orange;1;1;1;jablines
Bouygue;1;0;0;vulaines-sur-seine
Orange;1;1;1;salles-curan
SFR;1;1;0;beuvraignes
Bouygue;1;1;1;fontaine-le-port
Free;0;1;1;salles-curan
SFR;1;1;1;salles-curan
Bouygue;1;1;1;salles-curan
Orange;0;1;0;assigny
Bouygue;1;1;0;assigny
Free;0;1;0;assigny
SFR;1;1;0;assigny
Bouygue;1;1;0;charny
Free;0;1;1;charny
Orange;1;1;1;cases-de-pène
Free;0;1;1;vilhain
Bouygue;1;1;1;saint-jacques-d'ambur
SFR;1;1;1;saint-jacques-d'ambur
Free;0;1;1;saint-jacques-d'ambur
Bouygue;1;0;0;néry
Free;0;1;1;néry
Orange;0;1;1;agny
SFR;1;1;0;souchez
Bouygue;1;1;1;souchez
Orange;1;1;1;loos-en-gohelle
SFR;1;1;1;fontaine-le-port
Bouygue;1;1;1;loos-en-gohelle
Free;0;1;1;loos-en-gohelle
Orange;1;1;0;fontaine-le-port
SFR;1;1;0;bromont-lamothe
Free;0;1;0;saint-affrique
Bouygue;1;1;0;santranges
SFR;1;1;0;santranges
Free;0;1;0;santranges
Orange;0;1;0;santranges
SFR;1;1;1;loos-en-gohelle
Orange;1;1;0;laventie
Bouygue;1;1;0;saint-victor-et-melvieu
SFR;1;1;0;saint-victor-et-melvieu
Orange;0;1;0;saint-victor-et-melvieu
Free;0;1;0;saint-victor-et-melvieu
SFR;1;1;1;boutenac
Bouygue;1;1;1;boutenac
Free;0;1;0;blandy
Free;0;1;1;achiet-le-petit
Orange;0;1;1;tournan-en-brie
Orange;1;0;0;bromont-lamothe
SFR;1;1;1;boiry-sainte-rictrude
SFR;1;1;1;achiet-le-grand
Orange;1;1;1;chessy
Orange;0;0;0;jossigny
Orange;1;1;0;angres
Free;0;1;1;perpezat
Orange;1;1;1;roye
Orange;1;1;0;gelles
Free;0;1;0;héricy
Orange;1;1;0;héricy
SFR;1;0;0;chalifert
Orange;0;1;0;chalifert
SFR;1;1;1;favières
Bouygue;1;1;1;laucourt
SFR;1;1;1;laucourt
Orange;1;1;1;laucourt
SFR;0;1;0;chessy
Orange;1;1;1;mercatel
Orange;1;1;1;saint-pons-de-thomières
Orange;0;1;1;steenwerck
SFR;1;1;1;givenchy-lès-la-bassée
Orange;1;1;0;baugy
SFR;1;1;0;sainte-catherine
Orange;1;1;1;sainte-catherine
SFR;1;1;1;liévin
Orange;1;1;1;venette
Orange;1;1;1;cayrol
Free;0;1;0;givenchy-lès-la-bassée
Orange;1;1;0;conflans-sur-loing
Bouygue;1;1;0;charmentray
Bouygue;1;1;1;achicourt
Free;0;1;1;sainte-catherine
Orange;1;1;1;achicourt
SFR;1;1;0;achicourt
SFR;1;1;0;fontenay-sur-loing
Free;0;1;1;fontenay-sur-loing
Bouygue;1;1;1;héricy
Bouygue;1;1;1;angres
Orange;1;1;1;fontenay-sur-loing
Bouygue;1;1;1;riols
Free;0;1;0;riols
SFR;1;1;1;angres
SFR;1;1;1;héricy
Orange;1;0;0;riols
Bouygue;1;1;1;dordives
SFR;1;1;1;dordives
Orange;0;1;0;serris
Free;0;1;1;achicourt
SFR;1;0;0;tournan-en-brie
Bouygue;1;1;1;fontenay-sur-loing
SFR;1;1;0;gabriac
Free;0;1;0;gabriac
Orange;1;1;0;gabriac
SFR;1;1;1;moyenneville
Orange;0;1;1;sailly-sur-la-lys
SFR;1;1;1;riols
Bouygue;1;1;1;sailly-sur-la-lys
Free;0;1;1;dordives
Orange;1;1;1;dordives
Bouygue;1;1;0;moyenneville
SFR;1;1;1;sailly-sur-la-lys
Orange;1;1;0;samoreau
Free;0;1;1;moyenneville
Orange;1;1;0;foucaucourt-en-santerre
Orange;1;0;0;moyenneville
Free;0;1;0;tournan-en-brie
Bouygue;1;1;1;tournan-en-brie
Bouygue;1;1;1;ozouer-le-voulgis
SFR;0;1;0;serris
SFR;1;1;1;ozouer-le-voulgis
Orange;1;1;0;rochefort-montagne
SFR;1;1;0;dienne
Orange;1;1;0;ozouer-le-voulgis
Orange;1;1;0;dienne
SFR;1;1;1;trouillas
Free;0;1;0;dienne
Bouygue;1;1;1;trouillas
Orange;0;1;1;givenchy-en-gohelle
Orange;1;1;1;saint-pathus
Free;0;1;0;argences en aubrac
Bouygue;1;1;1;chessy
Orange;1;1;1;fresnoy-lès-roye
Bouygue;1;1;1;serris
SFR;1;1;0;agny
SFR;1;1;0;coupvray
Orange;1;1;1;coupvray
SFR;1;1;1;auchy-les-mines
Bouygue;1;1;1;venette
SFR;0;1;0;givenchy-en-gohelle
Bouygue;1;0;0;montlaur
Bouygue;1;1;1;coupvray
Orange;1;1;1;villeroy
Orange;0;1;1;saint-nicolas
Free;0;1;0;auchy-les-mines
SFR;1;0;0;villeroy
Free;0;1;1;coupvray
Orange;0;1;0;saint-martin-sous-vigouroux
SFR;1;1;0;saint-martin-sous-vigouroux
Free;0;1;0;saint-martin-sous-vigouroux
Bouygue;1;1;1;roye
Bouygue;1;1;1;baixas
Bouygue;1;1;0;laveissière
Free;0;1;0;laveissière
SFR;1;1;1;roye
SFR;1;1;1;baixas
Bouygue;1;1;0;isle-et-bardais
Orange;1;1;0;isle-et-bardais
SFR;1;1;0;isle-et-bardais
Free;0;1;0;isle-et-bardais
Orange;1;1;0;lacroix-saint-ouen
SFR;1;1;1;lacroix-saint-ouen
Bouygue;1;1;1;lacroix-saint-ouen
Free;0;1;1;lacroix-saint-ouen
Bouygue;1;1;1;thomery
SFR;1;1;1;thomery
Free;0;1;1;montaigut
Orange;1;1;0;trouillas
Orange;1;1;1;hattencourt
SFR;1;1;1;jaux
Bouygue;1;1;1;montaigut
SFR;1;1;1;montaigut
Bouygue;1;1;1;jaux
Free;0;1;1;jaux
SFR;1;0;0;charly
Orange;1;0;0;charly
Orange;1;1;1;nonville
Bouygue;1;1;1;nonville
SFR;1;1;1;nonville
Free;0;1;1;nonville
SFR;1;1;0;vermandovillers
Orange;1;1;0;vermandovillers
SFR;1;1;1;baho
Free;0;1;1;baho
Orange;0;1;1;baho
Bouygue;1;1;1;baho
SFR;1;1;0;villeneuve-saint-denis
Orange;1;1;1;villeneuve-saint-denis
SFR;1;1;1;rochefort-montagne
Bouygue;1;1;0;charly
Free;0;1;0;charly
Bouygue;1;1;1;rochefort-montagne
Orange;1;1;0;roclincourt
Orange;1;1;1;compiègne
Free;0;1;0;soler
Free;0;1;1;compiègne
Orange;1;1;1;nanteuil-le-haudouin
Free;0;1;0;nanteuil-le-haudouin
Bouygue;1;1;1;beaurains
Orange;1;1;1;ponteilla
SFR;1;1;0;nanteuil-le-haudouin
Bouygue;1;1;1;nanteuil-le-haudouin
SFR;1;1;1;champagne-sur-seine
Bouygue;1;1;1;saint-pierre-roche
SFR;1;1;1;saint-pierre-roche
Bouygue;1;1;0;roclincourt
Free;0;1;1;saint-pierre-roche
Bouygue;1;1;1;champagne-sur-seine
Orange;1;1;0;champagne-sur-seine
Orange;1;1;0;baixas
Free;0;1;1;boulou
Free;0;1;1;roye
SFR;1;1;1;compiègne
Bouygue;1;1;1;compiègne
Orange;1;1;1;verdigny
Orange;1;1;1;beaurains
Orange;1;1;1;châtillon-la-borde
Bouygue;1;1;1;châtelet-en-brie
Free;0;1;1;ségur-les-villas
SFR;1;1;1;châtelet-en-brie
Bouygue;1;1;1;barre
SFR;1;1;1;barre
Bouygue;1;1;1;boulou
SFR;1;1;1;boulou
Free;0;1;1;saint-nicolas
Bouygue;1;1;1;bromont-lamothe
SFR;1;1;0;montcresson
Orange;1;1;1;châtelet-en-brie
SFR;1;1;0;guignes
Bouygue;1;1;0;guignes
Orange;1;1;0;saint-gervais-d'auvergne
Orange;0;0;1;auchy-les-mines
Bouygue;1;1;1;saint-gervais-d'auvergne
Bouygue;1;1;1;auchy-les-mines
Bouygue;1;1;1;villeneuve-saint-denis
Bouygue;1;1;1;saint-pathus
SFR;1;1;1;saint-nicolas
Bouygue;1;1;0;saint-nicolas
SFR;1;1;1;avion
Orange;1;1;1;aigues-vives
Free;0;1;1;fontjoncouse
SFR;1;1;1;fontjoncouse
SFR;0;1;0;bailly-romainvilliers
Bouygue;1;1;1;fontjoncouse
Orange;1;1;1;fontjoncouse
Orange;1;1;1;saint-soupplets
SFR;1;1;1;saint-gervais-d'auvergne
SFR;1;1;1;youx
Orange;0;1;1;violaines
Bouygue;1;1;1;youx
Bouygue;1;1;0;warlencourt-eaucourt
Free;0;1;1;youx
Orange;1;1;1;veneux-les-sablons
Orange;1;1;1;lens
Orange;1;1;1;boulou
Free;0;1;1;beaurains
Free;0;1;1;espira-de-l'agly
SFR;1;1;1;hattencourt
Orange;1;1;0;espira-de-l'agly
Orange;1;1;1;esbly
Bouygue;1;1;1;hattencourt
Orange;0;0;0;haisnes
Bouygue;1;1;1;espira-de-l'agly
SFR;1;1;1;espira-de-l'agly
Orange;1;1;1;béthisy-saint-pierre
Free;0;1;1;béthisy-saint-pierre
Bouygue;1;1;0;béthisy-saint-pierre
SFR;1;1;0;béthisy-saint-pierre
SFR;1;1;1;cosne-d'allier
Free;0;1;1;champagne-sur-seine
SFR;1;0;1;mareuil-la-motte
Bouygue;1;1;1;esbly
SFR;1;1;0;esbly
Orange;1;1;0;mont-dore
Orange;1;1;1;cosne-d'allier
Bouygue;1;1;1;cérilly
Orange;1;1;0;nanteau-sur-lunain
Bouygue;1;1;1;mont-dore
SFR;1;1;1;mont-dore
Free;0;1;0;mont-dore
Free;0;1;1;cérilly
Bouygue;1;1;1;toulouges
Free;0;1;1;toulouges
Bouygue;1;1;1;neufmoutiers-en-brie
SFR;1;1;1;toulouges
SFR;1;1;1;neufmoutiers-en-brie
Orange;1;1;0;gomiécourt
Bouygue;1;1;1;ouzouer-sur-trézée
Orange;1;1;0;neufmoutiers-en-brie
Orange;1;1;1;punchy
SFR;1;1;1;ouzouer-sur-trézée
SFR;1;1;1;fleurbaix
SFR;1;1;1;cérilly
Orange;1;1;0;trilbardou
Free;0;1;0;brezons
SFR;1;1;0;brezons
Orange;0;1;0;brezons
Bouygue;1;1;1;ourouer-les-bourdelins
SFR;1;1;1;ourouer-les-bourdelins
Free;0;1;0;ourouer-les-bourdelins
Orange;0;0;0;magny-le-hongre
Orange;1;1;1;toulouges
Orange;1;1;1;vabres-l'abbaye
SFR;1;1;0;magny-le-hongre
Free;0;1;1;cosne-d'allier
Bouygue;1;1;1;cosne-d'allier
Free;0;1;1;bassée
Orange;1;1;0;auger-saint-vincent
Bouygue;1;1;1;laissac-sévérac l'église
Bouygue;1;1;1;bassée
Orange;1;1;1;châtres
Orange;1;1;1;beaulieu-sur-loire
Bouygue;1;1;0;boisleux-saint-marc
Orange;1;1;1;vernou-la-celle-sur-seine
SFR;1;1;1;chaumes-en-brie
Bouygue;1;1;1;chaumes-en-brie
Free;0;1;1;vimy
Orange;1;1;1;hulluch
Bouygue;1;1;1;châtres
SFR;1;1;1;châtres
Bouygue;1;1;1;pierrefort
SFR;1;1;1;pierrefort
SFR;1;1;1;hulluch
Free;0;1;1;hulluch
Bouygue;1;1;1;chaulnes
SFR;1;1;1;chaulnes
Orange;1;1;1;éleu-dit-leauwette
Orange;1;1;1;tilloy-lès-mofflaines
Bouygue;1;1;1;éleu-dit-leauwette
Bouygue;1;1;1;moret loing et orvanne
Free;0;1;1;moret loing et orvanne
SFR;1;1;1;moret loing et orvanne
Bouygue;1;1;1;chapelle-gauthier
SFR;1;1;1;chapelle-gauthier
Bouygue;1;1;0;isles-lès-villenoy
SFR;1;1;1;éleu-dit-leauwette
Free;0;1;1;chapelle-gauthier
Free;0;1;1;isles-lès-villenoy
Free;0;1;0;villeneuve-le-comte
Free;0;1;1;bonny-sur-loire
Orange;1;1;0;bonny-sur-loire
SFR;1;1;0;villeneuve-le-comte
Orange;1;0;0;saint-éloy-les-mines
Bouygue;1;0;0;villeneuve-le-comte
Orange;1;0;0;villeneuve-le-comte
Orange;1;1;1;oissery
Bouygue;1;1;1;bransles
SFR;1;1;1;bransles
Free;0;1;0;oissery
SFR;1;1;0;oissery
Orange;1;1;1;saint-andré-de-roquelongue
Orange;1;1;1;cluses
Bouygue;1;1;1;prémian
SFR;1;1;1;prémian
Bouygue;1;1;1;cluses
SFR;1;1;1;cluses
SFR;1;1;1;champeaux
Bouygue;1;1;1;champeaux
Orange;1;0;1;montvicq
SFR;1;1;0;douvrin
SFR;1;1;1;saint-côme-d'olt
Free;0;1;1;sévry
Bouygue;1;1;1;sévry
SFR;1;1;1;sévry
Orange;1;1;1;chaumes-en-brie
Free;0;1;1;giraumont
SFR;1;0;0;giraumont
Orange;1;1;0;giraumont
Bouygue;1;0;0;giraumont
Bouygue;1;1;1;saint-côme-d'olt
Bouygue;1;1;0;nérondes
Orange;1;1;0;nérondes
Free;0;1;0;nérondes
SFR;1;1;0;nérondes
Orange;1;1;0;murat-sur-vèbre
Orange;1;1;0;moret loing et orvanne
Orange;1;1;1;douvrin
Bouygue;1;1;1;lens
Orange;1;1;0;élincourt-sainte-marguerite
Orange;0;1;1;bassée
Orange;0;1;1;saint-laurent-blangy
SFR;1;1;1;verneuil-l'étang
Free;0;1;0;douvrin
SFR;1;1;1;lens
Orange;1;1;1;chambon-sur-lac
Orange;1;0;0;pierrefort
Bouygue;1;1;1;saint-soupplets
SFR;1;1;0;saint-soupplets
Free;0;1;1;saint-soupplets
Orange;1;1;1;avion
Orange;1;1;1;boiry-becquerelle
Bouygue;1;1;1;chambon-sur-lac
Bouygue;1;1;1;saint-georges-de-mons
Free;0;1;0;saint-georges-de-mons
SFR;1;1;1;saint-georges-de-mons
SFR;1;1;1;chambon-sur-lac
Free;0;1;1;verneuil-l'étang
SFR;1;1;0;bassée
Bouygue;1;1;1;verneuil-l'étang
Free;0;1;1;montvicq
Bouygue;1;1;1;montvicq
Free;0;1;0;curlu
Orange;1;1;0;curlu
SFR;1;1;1;bézenet
Orange;1;1;0;ancizes-comps
Bouygue;1;1;1;saint-estève
Bouygue;1;1;0;élincourt-sainte-marguerite
Free;0;1;1;lens
SFR;1;1;1;saint-estève
Orange;1;1;1;saint-estève
Orange;0;0;1;bailly-romainvilliers
Orange;1;1;1;hyencourt-le-grand
SFR;1;1;1;sainte-valière
Bouygue;1;1;1;sainte-valière
Free;0;1;1;margny-lès-compiègne
Orange;1;1;1;sainte-valière
Orange;1;1;1;margny-lès-compiègne
Bouygue;1;1;0;margny-lès-compiègne
SFR;1;1;0;vimy
Orange;1;1;0;égliseneuve-d'entraigues
SFR;1;1;0;égliseneuve-d'entraigues
Bouygue;1;1;0;vimy
Free;0;1;0;égliseneuve-d'entraigues
Orange;1;1;1;vimy
Bouygue;1;1;1;canet
SFR;1;1;1;canet
Orange;1;0;0;ségur
Bouygue;1;1;0;mounes-prohencoux
Orange;0;1;0;mounes-prohencoux
SFR;1;1;0;mounes-prohencoux
Free;0;1;0;mounes-prohencoux
Bouygue;1;1;1;villemolaque
SFR;1;1;1;villemolaque
Orange;1;1;1;coutevroult
Orange;1;1;1;villemolaque
Free;0;1;1;villemolaque
Orange;1;1;1;cérilly
Orange;1;1;1;perpignan
Bouygue;0;1;1;vendin-le-vieil
Bouygue;1;1;1;douvrin
Orange;1;1;1;aubers
Free;0;1;1;coutevroult
Orange;1;1;1;fleurbaix
Orange;1;1;1;nieppe
Orange;0;0;0;ablaincourt-pressoir
SFR;1;1;1;peyrestortes
Bouygue;1;1;1;peyrestortes
Bouygue;1;1;1;villemer
SFR;1;1;1;villemer
Free;0;1;1;villemer
Free;0;1;1;montry
Bouygue;1;1;1;perpignan
SFR;1;1;1;perpignan
Free;0;1;1;perpignan
Free;0;1;1;châtelet-en-brie
Bouygue;1;1;1;aubers
Bouygue;1;0;0;sancerre
SFR;1;1;1;aubers
Bouygue;1;1;0;pardailhan
Free;0;1;0;pardailhan
SFR;1;1;0;pardailhan
Orange;1;1;0;pardailhan
SFR;1;1;0;margny-lès-compiègne
SFR;1;1;1;orcival
SFR;1;1;1;sancerre
Bouygue;1;1;0;montry
Free;0;1;1;sancerre
SFR;1;1;0;ormoy-villers
Orange;1;1;0;sancerre
Orange;0;1;1;vendin-le-vieil
SFR;1;1;0;montry
Bouygue;1;0;0;fleurbaix
Orange;1;1;0;ormoy-villers
Free;0;1;1;bromont-lamothe
Bouygue;1;1;1;erquinghem-lys
SFR;1;1;1;erquinghem-lys
Free;0;1;1;erquinghem-lys
Bouygue;1;1;0;monthyon
Free;0;1;1;monthyon
Orange;1;1;1;laguiole
SFR;1;1;0;laguiole
Bouygue;1;1;1;saint-éloy-les-mines
SFR;1;1;1;saint-éloy-les-mines
Free;0;1;1;saint-éloy-les-mines
Orange;1;1;0;griselles
SFR;0;1;1;vendin-le-vieil
Bouygue;1;1;1;coutevroult
SFR;1;1;1;hénin-sur-cojeul
Free;0;1;1;pollestres
Orange;1;1;1;pollestres
Bouygue;1;1;1;bonny-sur-loire
SFR;1;1;1;bonny-sur-loire
Bouygue;1;1;1;pollestres
SFR;1;1;1;pollestres
Orange;1;1;1;estrées-deniécourt
Bouygue;1;1;0;theneuille
Free;0;1;0;theneuille
Orange;1;1;0;theneuille
SFR;1;1;0;theneuille
Orange;1;1;1;saint-germain-sur-morin
Bouygue;1;1;1;avion
Free;0;1;1;avion
Bouygue;1;1;1;châtillon-coligny
Free;0;1;1;villefranche-d'allier
SFR;1;1;1;châtillon-coligny
Bouygue;1;1;1;villefranche-d'allier
Orange;1;0;1;villefranche-d'allier
SFR;1;1;1;villefranche-d'allier
Free;0;1;1;fraissé-des-corbières
Bouygue;1;1;0;fraissé-des-corbières
SFR;1;1;0;fraissé-des-corbières
Orange;1;1;0;fraissé-des-corbières
Orange;1;1;0;péroy-les-gombries
Bouygue;1;1;1;estrées-deniécourt
SFR;1;1;1;estrées-deniécourt
Bouygue;1;1;1;montjaux
SFR;1;1;1;montjaux
Bouygue;1;1;0;laguiole
Free;0;1;1;montjaux
Orange;1;1;1;athies
Free;0;1;1;laguiole
Bouygue;1;1;1;saint-satur
SFR;1;1;1;saint-satur
SFR;1;1;0;monthyon
Orange;1;1;1;perthus
SFR;1;1;0;athies
Bouygue;1;1;0;chevannes
SFR;1;1;0;chevannes
Free;0;1;0;chevannes
Orange;1;1;0;chevannes
SFR;1;1;0;curan
Orange;1;1;0;curan
Free;0;1;0;curan
Orange;1;1;1;berny-en-santerre
Free;0;1;1;berny-en-santerre
Bouygue;1;1;1;écrennes
Orange;1;1;1;lassigny
SFR;1;1;1;écrennes
SFR;1;1;0;lassigny
Bouygue;1;0;0;lassigny
Orange;1;1;1;écrennes
SFR;1;1;0;cézens
Free;0;1;0;cézens
Orange;0;1;0;cézens
Bouygue;1;0;0;penchard
SFR;1;0;0;penchard
Orange;1;0;1;lapeyrouse
SFR;1;1;1;albère
Free;0;1;1;billy-berclau
Bouygue;1;1;1;albère
SFR;1;1;1;fromelles
Orange;1;1;0;penchard
Bouygue;1;1;0;bapaume
Bouygue;1;1;1;fromelles
Free;0;1;1;fromelles
Orange;1;1;0;bailleul-sir-berthoult
Bouygue;1;1;1;cambon-et-salvergues
SFR;1;1;1;cambon-et-salvergues
SFR;1;1;1;banyuls-dels-aspres
Orange;1;1;1;besse-et-saint-anastaise
Bouygue;1;1;1;banyuls-dels-aspres
Orange;1;1;1;banyuls-dels-aspres
Free;0;1;1;besse-et-saint-anastaise
Bouygue;1;1;1;wingles
Bouygue;1;1;1;clairoix
Free;0;1;1;clairoix
Orange;1;1;1;wingles
Orange;1;1;1;clairoix
SFR;1;1;1;clairoix
SFR;1;1;1;wingles
Free;0;1;1;nieppe
SFR;1;1;1;nieppe
Orange;1;1;1;rivesaltes
Orange;1;1;1;flaucourt
Orange;1;1;1;bapaume
Bouygue;1;1;1;pamfou
SFR;1;1;1;pamfou
Bouygue;1;1;1;villemaréchal
SFR;1;1;1;villemaréchal
Orange;1;0;1;feuillères
Bouygue;1;1;1;nieppe
Orange;1;1;0;pamfou
SFR;1;1;0;villenoy
Orange;1;1;0;villenoy
Orange;1;1;0;montgreleix
Free;0;1;0;montgreleix
SFR;1;1;0;montgreleix
Bouygue;1;1;0;glaignes
Free;0;1;1;feuchy
Orange;0;1;1;bize-minervois
Orange;1;1;0;glaignes
Bouygue;1;1;0;peux-et-couffouleux
Free;0;1;0;peux-et-couffouleux
SFR;1;1;0;peux-et-couffouleux
Orange;0;1;0;peux-et-couffouleux
Orange;1;1;1;wancourt
Free;0;1;1;penchard
Bouygue;1;1;1;rivesaltes
Free;0;1;1;rivesaltes
Orange;0;1;0;fromelles
SFR;1;1;1;rivesaltes
Bouygue;1;1;0;héninel
Orange;1;1;1;loison-sous-lens
SFR;1;1;0;billy-berclau
Orange;1;1;1;billy-berclau
Free;0;1;1;héninel
Orange;1;1;1;héninel
SFR;1;1;1;méricourt
Bouygue;1;1;1;beauvoir
SFR;1;1;1;beauvoir
Orange;1;1;0;méricourt
SFR;1;1;0;sainte-marie
Orange;0;1;0;chauconin-neufmontiers
Orange;1;1;1;villecerf
Bouygue;1;1;1;murat-sur-vèbre
SFR;1;1;1;murat-sur-vèbre
Free;0;1;0;sainte-marie
Orange;1;1;0;sainte-marie
Free;0;1;1;vernou-la-celle-sur-seine
Bouygue;1;1;1;vernou-la-celle-sur-seine
Bouygue;1;1;1;wicres
SFR;1;1;1;wicres
SFR;1;1;1;vernou-la-celle-sur-seine
SFR;0;1;0;sallaumines
Bouygue;1;1;1;bombon
SFR;1;1;1;bombon
Bouygue;1;1;1;sallaumines
Free;0;1;0;loison-sous-lens
Bouygue;1;1;0;villecerf
SFR;1;1;0;loison-sous-lens
Bouygue;1;1;1;bizanet
Orange;1;1;1;houssaye-en-brie
Bouygue;1;1;0;loison-sous-lens
Orange;1;1;1;sallaumines
SFR;1;1;1;bizanet
Orange;1;1;1;bizanet
Bouygue;1;1;0;brégy
Free;0;1;1;brégy
SFR;0;1;0;wancourt
Orange;0;1;0;crégy-lès-meaux
Free;0;1;1;crégy-lès-meaux
Orange;1;0;0;saint-vincent-d'olargues
SFR;1;1;0;selle-en-hermoy
Orange;1;1;0;selle-en-hermoy
SFR;1;1;0;crégy-lès-meaux
Bouygue;1;1;0;fontenay-trésigny
SFR;1;0;0;léré
SFR;1;1;0;cléry-sur-somme
Bouygue;1;0;0;cléry-sur-somme
Orange;1;1;1;cléry-sur-somme
Bouygue;1;1;1;mélicocq
Free;0;1;0;mélicocq
Orange;1;1;1;monchy-le-preux
SFR;1;1;1;mélicocq
Orange;1;1;0;camarès
SFR;1;1;0;saint-affrique
Orange;1;1;1;saint-affrique
Bouygue;1;1;1;méricourt
Bouygue;1;1;1;meaux
Orange;1;1;1;meaux
Orange;1;1;0;bages
Bouygue;1;1;1;flaucourt
SFR;1;1;1;flaucourt
Bouygue;1;1;0;wancourt
Bouygue;0;1;0;villiers-sur-morin
SFR;0;1;0;villiers-sur-morin
Free;0;1;1;villiers-sur-morin
SFR;1;1;1;camarès
Bouygue;1;1;1;camarès
Orange;0;1;1;noyelles-sous-lens
Orange;1;1;1;villemaréchal
SFR;1;1;1;bapaume
Free;0;1;1;villemaréchal
SFR;1;1;1;bize-minervois
Orange;1;1;0;saint-priest-en-murat
SFR;1;0;0;béthancourt-en-valois
Orange;1;1;1;beaulencourt
Bouygue;1;1;1;névian
Bouygue;1;1;0;argeliers
Free;0;1;1;argeliers
Bouygue;1;1;1;chapdes-beaufort
SFR;1;1;1;chapdes-beaufort
Free;0;1;0;chapdes-beaufort
Free;0;1;1;béthancourt-en-valois
Orange;1;1;1;béthancourt-en-valois
Orange;1;1;1;névian
Free;0;1;1;névian
Free;0;1;0;herlies
Bouygue;1;1;1;saint-affrique
Orange;1;1;1;herlies
SFR;1;1;1;névian
Orange;1;1;1;longueil-annel
Bouygue;1;1;0;thourotte
Free;0;1;1;villenoy
SFR;1;1;0;beaulencourt
Bouygue;1;1;0;fampoux
Bouygue;1;1;1;villenoy
Free;0;1;1;chassy
SFR;1;1;1;noyelles-sous-lens
Free;0;1;1;croisilles
Bouygue;1;1;0;chassy
Orange;1;1;0;chassy
Orange;1;1;1;armentières
SFR;1;1;0;saint-hilaire-de-gondilly
Free;0;1;1;gissac
Orange;1;1;0;marquillies
Orange;1;1;1;croisilles
Orange;0;0;0;mareuil-lès-meaux
Free;0;1;1;méricourt
Bouygue;1;1;0;croisilles
SFR;1;1;1;meaux
Orange;1;1;1;beugnâtre
Bouygue;1;1;0;viala-du-tarn
Orange;0;1;0;viala-du-tarn
SFR;1;1;0;viala-du-tarn
Free;0;1;0;viala-du-tarn
Bouygue;1;1;0;salses-le-château
Orange;1;1;0;salses-le-château
Bouygue;1;1;1;noyelles-sous-lens
SFR;1;1;0;fontenay-trésigny
Orange;1;1;1;égreville
Free;0;1;1;fontenay-trésigny
Orange;0;1;1;transloy
Orange;1;1;1;fontenay-trésigny
Free;0;1;0;vendin-le-vieil
Bouygue;1;1;0;bancourt
